name,attack,attribute,defense,has_materials,has_name_condition,is_extra_deck,is_fusion,is_link,is_pendulum,is_synchro,is_xyz,link_markers,link_number,materials,monster_types,name_condition,number,pendulum_left,pendulum_right,pendulum_text,Type,stars,text
Odd-Eyes Lancer Dragon,3000,LIGHT,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,83347294,,,,Dragon,8,"If a Pendulum Monster you control is destroyed by battle or card effect: You can Tribute 1 monster; Special Summon this card from your hand. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If an ""Odd-Eyes"" card(s) you control would be destroyed by battle or card effect, you can destroy 1 ""Odd-Eyes"" card in your hand, Monster Zone, or Pendulum Zone instead."
Odd-Eyes Meteorburst Dragon,2500,FIRE,2000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1 Tuner + 1 or more non-Tuner monsters,"['Synchro', 'Effect']",,80696379,,,,Dragon,7,"When this card is Special Summoned: You can target 1 card in your Pendulum Zone; Special Summon it, also this card cannot attack for the rest of this turn. You can only use this effect of ""Odd-Eyes Meteorburst Dragon"" once per turn. Monsters in your opponent's possession cannot activate their effects during the Battle Phase."
Odd-Eyes Mirage Dragon,1200,DARK,600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,"['Pendulum', 'Effect']",,67754901,8,8,"Once per turn, if a face-up ""Odd-Eyes"" Pendulum Monster(s) you control is destroyed by battle or card effect: You can destroy 1 card in your Pendulum Zone, and if you do, place 1 face-up ""Odd-Eyes"" Pendulum Monster in your Extra Deck in your Pendulum Zone, except ""Odd-Eyes Mirage Dragon"".",Dragon,3,"During either player's turn, while an ""Odd-Eyes"" card is in your Pendulum Zone: You can target 1 ""Odd-Eyes"" monster you control; the first time it would be destroyed by battle or card effect this turn, it is not destroyed. You can only use this effect of ""Odd-Eyes Mirage Dragon"" once per turn."
Odd-Eyes Pendulum Dragon,2500,DARK,2000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,"['Pendulum', 'Effect']",,16178681,4,4,"You can reduce the battle damage you take from an attack involving a Pendulum Monster you control to 0. During your End Phase: You can destroy this card, and if you do, add 1 Pendulum Monster with 1500 or less ATK from your Deck to your hand. You can only use each Pendulum Effect of ""Odd-Eyes Pendulum Dragon"" once per turn.",Dragon,7,"If this card battles an opponent's monster, any battle damage this card inflicts to your opponent is doubled."
Odd-Eyes Persona Dragon,1200,DARK,2400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,"['Pendulum', 'Effect']",,21250202,1,1,"Once per turn, during the End Phase, if your opponent activated a card or effect this turn that targeted exactly 1 ""Odd-Eyes"" Pendulum Monster you controlled (and no other cards) while this card was in your Pendulum Zone: Special Summon this card, and if you do, place 1 face-up ""Odd-Eyes"" Pendulum Monster from your Extra Deck in your Pendulum Zone, except ""Odd-Eyes Persona Dragon"".",Dragon,5,"Once per turn, during either player's turn: You can target 1 face-up monster on the field that was Special Summoned from the Extra Deck; it has its effects negated, until the end of this turn."
Odd-Eyes Phantom Dragon,2500,DARK,2000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,"['Pendulum', 'Effect']",,93149655,4,4,"Once per turn, while you control an ""Odd-Eyes"" card in your other Pendulum Zone, if an attack is declared involving a face-up monster you control and an opponent's monster: You can have your battling monster gain 1200 ATK until the end of the Battle Phase (even if this card leaves the field).",Dragon,7,"When this attacking Pendulum Summoned card inflicts battle damage to your opponent: You can inflict 1200 damage to your opponent for each ""Odd-Eyes"" card in your Pendulum Zones. You can only use this effect of ""Odd-Eyes Phantom Dragon"" once per turn."
Odd-Eyes Raging Dragon,3000,DARK,2500,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,2 Level 7 Dragon-Type monsters,"['Xyz', 'Pendulum', 'Effect']",,86238081,1,1,"Once per turn, if you have no cards in your other Pendulum Zone: You can place 1 Pendulum Monster from your Deck in your Pendulum Zone.",Dragon,7,"If you can Pendulum Summon Level 7, you can Pendulum Summon this face-up card in your Extra Deck. If this card in the Monster Zone is destroyed: You can place it in your Pendulum Zone. If this card is Xyz Summoned using an Xyz Monster as Material, it gains these effects.
Åú It can make a second attack during each Battle Phase.
Åú Once per turn: You can detach 1 Xyz Material from it; destroy as many cards your opponent controls as possible, and if you do, this card gains 200 ATK for each, until the end of this turn."
Odd-Eyes Rebellion Dragon,3000,DARK,2500,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,2 Level 7 Dragon-Type monsters,"['Xyz', 'Pendulum', 'Effect']",,45627618,4,4,"Once per turn, if you have no cards in your other Pendulum Zone: You can place 1 Pendulum Monster from your Deck in your Pendulum Zone.",Dragon,7,"If you can Pendulum Summon Level 7, you can Pendulum Summon this face-up card in your Extra Deck. If this card is Xyz Summoned by using an Xyz Monster as a Material: Destroy as many Level 7 or lower monsters your opponent controls as possible, inflict 1000 damage to your opponent for each card destroyed, and if you do, this card can make 3 attacks during each Battle Phase this turn. If this card in the Monster Zone is destroyed by battle or card effect: You can destroy as many cards in your Pendulum Zones as possible (min. 1), and if you do, place this card in your Pendulum Zone."
Odd-Eyes Revolution Dragon,?,LIGHT,?,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,"['Pendulum', 'Effect']",,16306932,12,12,"You cannot Pendulum Summon monsters, except Dragon monsters. This effect cannot be negated. You can target 1 Dragon Fusion, Synchro, or Xyz Monster in your GY; destroy this card, and if you do, Special Summon that monster.",Dragon,12,"Cannot be Normal Summoned/Set. Must be either Pendulum Summoned from the hand, or Special Summoned (from your hand) by Tributing 3 Dragon monsters (1 Fusion, 1 Synchro, and 1 Xyz). You can discard this card and pay 500 LP; add 1 Level 8 or lower Dragon Pendulum Monster from your Deck to your hand. Gains ATK/DEF equal to half your opponent's LP. Once per turn: You can pay half your LP; shuffle all other cards on the field and in the GYs into the Deck."
Odd-Eyes Saber Dragon,2800,LIGHT,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,19221310,,,,Dragon,7,"If this card is in your hand: You can Tribute 1 LIGHT monster; send 1 ""Odd-Eyes Dragon"" from your hand, Deck, or your side of the field to the Graveyard, and if you do, Special Summon this card. When this card destroys a monster by battle and sends it to the Graveyard: You can destroy 1 monster your opponent controls."
Odd-Eyes Venom Dragon,3300,DARK,2500,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,"1 ""Starving Venom"" monster + 1 ""Odd-Eyes"" monster","['Fusion', 'Pendulum', 'Effect']",,45014450,1,1,"Once per turn: You can target 1 Fusion Monster you control; it gains 1000 ATK for each monster your opponent controls, until the end of this turn.",Dragon,10,"Must be Fusion Summoned, and can then be Pendulum Summoned. Once per turn: You can target 1 face-up monster your opponent controls; until the End Phase, this card gains ATK equal to its ATK, and if it does, this card's name becomes that monster's original name, and replace this effect with that monster's original effects. If this card in the Monster Zone is destroyed: You can Special Summon 1 monster from your Pendulum Zone, and if you do, place this card in your Pendulum Zone."
Odd-Eyes Vortex Dragon,2500,WIND,3000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,"1 ""Odd-Eyes"" monster + 1 Pendulum Monster","['Fusion', 'Effect']",,53262004,,,,Dragon,7,"When this card is Special Summoned: You can target 1 face-up Attack Position monster your opponent controls; return it to the hand. During either player's turn, when a Spell/Trap Card or another monster's effect is activated: You can shuffle 1 face-up Pendulum Monster from your Extra Deck into the Deck, negate the activation, and if you do, destroy that card. You can only use each effect of ""Odd-Eyes Vortex Dragon"" once per turn."
Odd-Eyes Wing Dragon,3000,DARK,2500,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,"1 DARK Tuner + 1 non-Tuner ""Clear Wing"" monster","['Synchro', 'Pendulum', 'Effect']",,,10,10,"Once per turn, if a monster you control battles an opponent's monster, before damage calculation: You can make that monster you control gain ATK equal to the current ATK of the opponent's monster it is battling until the end of the Damage Step (even if this card leaves the field).",Dragon,10,"If this card in the Monster Zone is destroyed: You can place this card in your Pendulum Zone. You can only use each of the following effects of ""Odd-Eyes Wing Dragon"" once per turn.
Åú You can target 1 Effect Monster your opponent controls; it has its effects negated until the end of this turn.
Åú During either player's Battle Phase, if this card was Synchro Summoned: You can destroy all Level 5 or higher monsters your opponent controls."
"Odin, Father of the Aesir",4000,LIGHT,3500,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,"1 ""Nordic Ascendant"" Tuner + 2 or more non-Tuner monsters","['Synchro', 'Effect']",,93483212,,,,Fairy,10,"Once per turn: You can make this card be unaffected by Spell/Trap effects until the the end of this turn. During the End Phase, if this face-up card you controlled was destroyed by your opponent's card (by battle or card effect) and sent to your Graveyard this turn: You can banish 1 ""Nordic Ascendant"" Tuner monster from your Graveyard; Special Summon this card. When Summoned this way: You can draw 1 card."
Ogre of the Black Shadow,1200,EARTH,1400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,45121025,,,,Beast-Warrior,4,An ogre possessed by the powers of the dark. Few can withstand its rapid charge.
Ogre of the Scarlet Sorrow,0,DARK,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,82670878,,,,Fiend,4,"During your opponent's turn, when your opponent declares a second direct attack during the same Battle Phase, you can Special Summon this card from your hand. When you do, this card's ATK and DEF becomes equal to the ATK and DEF of the first monster that attacked directly this turn, if it is still face-up on the field. The turn this card is Special Summoned with this effect, your opponent cannot select monsters other than this card as an attack target while this card is face-up on the field."
Oilman,400,EARTH,400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Union', 'Effect']",,31768112,,,,Machine,2,"Once per turn, you can either: Target 1 Machine-Type monster you control, equip this card to that target, OR: Unequip this card and Special Summon it in Attack Position. While equipped by this effect, if the equipped monster destroys an opponent's monster by battle: Draw 1 card. (A monster can only be equipped with 1 Union monster at a time. If the equipped monster would be destroyed, destroy this card instead.)"
Ojama Black,0,LIGHT,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,79335209,,,,Beast,2,"He's one of the Ojama Trio. It's said that he butts in by any means necessary. It's also said that when the three are together, something happens."
Ojama Blue,0,LIGHT,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,64627453,,,,Beast,2,"When this card is destroyed by battle and sent to the GY: You can add 2 ""Ojama"" cards from your Deck to your hand."
Ojama Green,0,LIGHT,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,12482652,,,,Beast,2,"He's one of the Ojama Trio. It's said that he butts in by any means necessary. It's also said that when the three are together, something happens."
Ojama King,0,LIGHT,3000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,"""Ojama Green"" + ""Ojama Yellow"" + ""Ojama Black""","['Fusion', 'Effect']",,90140980,,,,Beast,6,Select up to 3 of your opponent's Monster Card Zones. The selected zones cannot be used.
Ojama Knight,0,LIGHT,2500,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,"1 ""Ojama"" monster + 1 ""Ojama"" monster","['Fusion', 'Effect']",,40391316,,,,Beast,5,Select up to 2 of your opponent's Monster Card Zones. The selected zones cannot be used.
Ojama Red,0,LIGHT,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,37132349,,,,Beast,2,"When this card is Normal Summoned, you can Special Summon up to 4 ""Ojama"" monsters from your hand in Attack Position."
Ojama Yellow,0,LIGHT,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,42941100,,,,Beast,2,"He's one of the Ojama Trio. It's said that he butts in by any means necessary. It's also said that when the three are together, something happens."
Old Entity Chthugha,2200,FIRE,200,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1 Tuner + 1 or more non-Tuner monsters,"['Synchro', 'Effect']",,12948099,,,,Pyro,4,"If this card is Synchro Summoned: You can return all Rank 4 Xyz Monsters on the field to the Extra Deck. If this card is used as a Fusion Material for a Fusion Summon: Draw 1 card. An Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
Åú If it is Xyz Summoned: Draw 1 card."
Old Entity Hastorr,2300,WIND,1000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1 Tuner + 1 or more non-Tuner monsters,"['Synchro', 'Effect']",,70913714,,,,Reptile,4,"If this card is sent from the Monster Zone to the Graveyard: You can target 1 face-up monster your opponent controls; equip this card from your Graveyard to that monster. That monster cannot attack, also its effects are negated. If this card leaves the field while equipped to an opponent's monster by this effect: Take control of the monster this card was equipped to."
Old Vindictive Magician,450,DARK,600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Flip', 'Effect']",,45141844,,,,Spellcaster,2,FLIP: Target 1 monster your opponent controls; destroy that target.
One Who Hunts Souls,1100,EARTH,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,3606209,,,,Beast-Warrior,4,This dangerous creature brandishes a soul-sucking sword.
One-Eyed Shield Dragon,700,WIND,1300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,33064647,,,,Dragon,3,"This dragon wears a shield not only for its own protection, but also for ramming its enemies."
One-Eyed Skill Gainer,2500,LIGHT,2600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,3 Level 4 monsters,"['Xyz', 'Effect']",,75620895,,,,Warrior,4,You can detach 1 Xyz Material from this card to target 1 face-up Xyz Monster your opponent controls; this card's name and original effect become the same as that monster. This effect can only be used once while this card is face-up on the field.
